Order ID;Order Date;Customer Name;Phone;Mail;Segment;Country;City;State;Postal Code;Region;Category;Product Name;Sales;Quantity
CA-2016-136595;5/9/2016;Elizabeth Moffitt;+770 703636595;ElMoffitt@saleswork.com;Corporate;United States;Houston;Texas;77036;Central;Furniture;"Executive Impressions 12"" Wall Clock";21,204;3
CA-2014-140396;20/11/2014;Katharine Harms;+100 002440396;KaHarms@saleswork.com;Corporate;United States;New York City;New York;10024;East;Office Supplies;Peel & Seel Recycled Catalog Envelopes, Brown;34,74;3
CA-2014-140396;20/11/2014;Katharine Harms;+100 002440396;KaHarms@saleswork.com;Corporate;United States;New York City;New York;10024;East;Technology;Toshiba IPT2010-SD IP Telephone;833,94;6
CA-2014-140396;20/11/2014;Katharine Harms;+100 002440396;KaHarms@saleswork.com;Corporate;United States;New York City;New York;10024;East;Office Supplies;3M Organizer Strips;12,96;3
CA-2014-140396;20/11/2014;Katharine Harms;+100 002440396;KaHarms@saleswork.com;Corporate;United States;New York City;New York;10024;East;Office Supplies;Xerox 2000;25,92;4
CA-2014-114181;10/5/2014;Art Foster;+191 913414181;ArFoster@saleswork.com;Consumer;United States;Philadelphia;Pennsylvania;19134;East;Furniture;Bestar Classic Bookcase;349,965;7
CA-2014-114181;10/5/2014;Art Foster;+191 913414181;ArFoster@saleswork.com;Consumer;United States;Philadelphia;Pennsylvania;19134;East;Office Supplies;DIXON Ticonderoga Erasable Checking Pencils;22,32;5
CA-2017-159506;27/11/2017;Justin Ritter;+472 720159506;JuRitter@saleswork.com;Corporate;United States;Columbus;Indiana;47201;Central;Office Supplies;Xerox 1909;158,28;6
CA-2017-159506;27/11/2017;Justin Ritter;+472 720159506;JuRitter@saleswork.com;Corporate;United States;Columbus;Indiana;47201;Central;Office Supplies;GBC DocuBind P100 Manual Binding Machine;497,94;3
US-2014-137155;1/11/2014;Daniel Lacy;+115 156137155;DaLacy@saleswork.com;Consumer;United States;Long Beach;New York;11561;East;Office Supplies;Kensington 7 Outlet MasterPiece Power Center;533,94;3
US-2014-137155;1/11/2014;Daniel Lacy;+115 156137155;DaLacy@saleswork.com;Consumer;United States;Long Beach;New York;11561;East;Office Supplies;Xerox 1934;167,94;3
US-2014-137155;1/11/2014;Daniel Lacy;+115 156137155;DaLacy@saleswork.com;Consumer;United States;Long Beach;New York;11561;East;Furniture;Master Big Foot Doorstop, Beige;31,68;6
CA-2016-105746;30/12/2016;Brian Dahlen;+176 760205746;BrDahlen@saleswork.com;Consumer;United States;Lancaster;Pennsylvania;17602;East;Furniture;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;170,786;1
US-2016-104815;3/9/2016;Rob Beeghly;+606 061004815;RoBeeghly@saleswork.com;Consumer;United States;Chicago;Illinois;60610;Central;Furniture;Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black;198,744;4
CA-2017-157672;5/10/2017;Ross Baird;+802 021957672;RoBaird@saleswork.com;Home Office;United States;Denver;Colorado;80219;West;Technology;Logitech MX Performance Wireless Mouse;63,824;2
US-2016-166660;30/1/2016;Tim Brockman;+981 810366660;TiBrockman@saleswork.com;Consumer;United States;Seattle;Washington;98103;West;Furniture;Global Deluxe High-Back Office Chair in Storm;435,168;4
US-2016-166660;30/1/2016;Tim Brockman;+981 810366660;TiBrockman@saleswork.com;Consumer;United States;Seattle;Washington;98103;West;Furniture;O'Sullivan 2-Shelf Heavy-Duty Bookcases;48,58;1
CA-2017-140802;21/4/2017;Katherine Nockton;+770 707040802;KaNockton@saleswork.com;Corporate;United States;Houston;Texas;77070;Central;Technology;Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired;47,976;3
CA-2017-140802;21/4/2017;Katherine Nockton;+770 707040802;KaNockton@saleswork.com;Corporate;United States;Houston;Texas;77070;Central;Office Supplies;Xerox 230;20,736;4
CA-2014-133830;5/12/2014;Rob Lucas;+900 004533830;RoLucas@saleswork.com;Consumer;United States;Los Angeles;California;90045;West;Office Supplies;Prang Colored Pencils;26,46;9
CA-2014-133830;5/12/2014;Rob Lucas;+900 004533830;RoLucas@saleswork.com;Consumer;United States;Los Angeles;California;90045;West;Office Supplies;Xerox 1933;49,12;4
CA-2014-133830;5/12/2014;Rob Lucas;+900 004533830;RoLucas@saleswork.com;Consumer;United States;Los Angeles;California;90045;West;Office Supplies;Advantus Plastic Paper Clips;15;3
CA-2014-100916;21/10/2014;Frank Hawley;+236 360200916;FrHawley@saleswork.com;Corporate;United States;Newport News;Virginia;23602;South;Office Supplies;Eldon Base for stackable storage shelf, platinum;194,7;5
CA-2014-100916;21/10/2014;Frank Hawley;+236 360200916;FrHawley@saleswork.com;Corporate;United States;Newport News;Virginia;23602;South;Furniture;Hon 2111 Invitation Series Straight Table;591,32;4
CA-2014-100916;21/10/2014;Frank Hawley;+236 360200916;FrHawley@saleswork.com;Corporate;United States;Newport News;Virginia;23602;South;Office Supplies;SANFORD Liquid Accent Tank-Style Highlighters;2,84;1
CA-2015-129532;8/12/2015;Yana Sorensen;+900 003629532;YaSorensen@saleswork.com;Corporate;United States;Los Angeles;California;90036;West;Office Supplies;"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D";221,96;2
CA-2015-129532;8/12/2015;Yana Sorensen;+900 003629532;YaSorensen@saleswork.com;Corporate;United States;Los Angeles;California;90036;West;Technology;WD My Passport Ultra 500GB Portable External Hard Drive;236;4
CA-2014-134726;2/11/2014;Steven Ward;+981 811534726;StWard@saleswork.com;Corporate;United States;Seattle;Washington;98115;West;Technology;Maxell 74 Minute CD-R Spindle, 50/Pack;41,94;2
CA-2014-134726;2/11/2014;Steven Ward;+981 811534726;StWard@saleswork.com;Corporate;United States;Seattle;Washington;98115;West;Technology;Samsung Rugby III;52,792;1
CA-2016-138597;18/12/2016;Parhena Norris;+681 810438597;PaNorris@saleswork.com;Home Office;United States;Omaha;Nebraska;68104;Central;Furniture;Hon Every-Day Series Multi-Task Chairs;563,94;3
CA-2015-123113;23/11/2015;Annie Thurman;+796 796023113;AnThurman@saleswork.com;Consumer;United States;Morristown;New Jersey;7960;East;Office Supplies;Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black;2625,12;8
CA-2015-123113;23/11/2015;Annie Thurman;+796 796023113;AnThurman@saleswork.com;Consumer;United States;Morristown;New Jersey;7960;East;Office Supplies;Newell 315;17,94;3
CA-2015-169656;13/8/2015;Ed Jacobs;+191 914369656;EdJacobs@saleswork.com;Consumer;United States;Philadelphia;Pennsylvania;19143;East;Office Supplies;Fellowes High-Stak Drawer Files;422,856;3
CA-2015-142734;16/4/2015;Denise Monton;+100 002442734;DeMonton@saleswork.com;Corporate;United States;New York City;New York;10024;East;Furniture;Novimex Turbo Task Chair;127,764;2
CA-2014-163223;21/3/2014;Kristen Hastings;+221 215363223;KrHastings@saleswork.com;Corporate;United States;Springfield;Virginia;22153;South;Technology;Samsung Galaxy S4 Active;3499,93;7
CA-2014-163223;21/3/2014;Kristen Hastings;+221 215363223;KrHastings@saleswork.com;Corporate;United States;Springfield;Virginia;22153;South;Office Supplies;Avery 492;14,4;5
CA-2014-163223;21/3/2014;Kristen Hastings;+221 215363223;KrHastings@saleswork.com;Corporate;United States;Springfield;Virginia;22153;South;Office Supplies;Xerox 1919;122,97;3
CA-2014-163223;21/3/2014;Kristen Hastings;+221 215363223;KrHastings@saleswork.com;Corporate;United States;Springfield;Virginia;22153;South;Office Supplies;American Pencil;9,32;4
CA-2014-163223;21/3/2014;Kristen Hastings;+221 215363223;KrHastings@saleswork.com;Corporate;United States;Springfield;Virginia;22153;South;Office Supplies;"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue";122,94;3
CA-2017-122945;16/11/2017;Mick Brown;+956 566122945;MiBrown@saleswork.com;Consumer;United States;Roseville;California;95661;West;Furniture;DAX Cubicle Frames - 8x10;17,31;3
CA-2015-139738;25/9/2015;Dana Kaydos;+611 110739738;DaKaydos@saleswork.com;Consumer;United States;Rockford;Illinois;61107;Central;Office Supplies;Boston KS Multi-Size Manual Pencil Sharpener;128,744;7
CA-2016-158778;5/9/2016;Dean Braden;+191 913458778;DeBraden@saleswork.com;Consumer;United States;Philadelphia;Pennsylvania;19134;East;Furniture;"6"" Cubicle Wall Clock, Black";58,248;9
CA-2016-158778;5/9/2016;Dean Braden;+191 913458778;DeBraden@saleswork.com;Consumer;United States;Philadelphia;Pennsylvania;19134;East;Furniture;Global Task Chair, Black;71,246;2
CA-2016-158778;5/9/2016;Dean Braden;+191 913458778;DeBraden@saleswork.com;Consumer;United States;Philadelphia;Pennsylvania;19134;East;Office Supplies;Newell 329;7,872;3
CA-2016-158778;5/9/2016;Dean Braden;+191 913458778;DeBraden@saleswork.com;Consumer;United States;Philadelphia;Pennsylvania;19134;East;Furniture;Global Comet Stacking Arm Chair;887,271;3
CA-2017-119655;20/4/2017;Christina VanderZanden;+482 823419655;ChVanderZanden@saleswork.com;Consumer;United States;Detroit;Michigan;48234;Central;Office Supplies;Premium Transparent Presentation Covers by GBC;146,86;7
CA-2017-119655;20/4/2017;Christina VanderZanden;+482 823419655;ChVanderZanden@saleswork.com;Consumer;United States;Detroit;Michigan;48234;Central;Office Supplies;Cardinal EasyOpen D-Ring Binders;36,56;4
CA-2015-164567;15/6/2015;Grace Kelly;+900 000464567;GrKelly@saleswork.com;Corporate;United States;Los Angeles;California;90004;West;Technology;Jabra SPEAK 410;225,576;3
CA-2014-131947;17/9/2014;Joseph Airdo;+974 747731947;JoAirdo@saleswork.com;Consumer;United States;Springfield;Oregon;97477;West;Office Supplies;Newell 313;5,248;2
CA-2014-131947;17/9/2014;Joseph Airdo;+974 747731947;JoAirdo@saleswork.com;Consumer;United States;Springfield;Oregon;97477;West;Office Supplies;Boston 16701 Slimline Battery Pencil Sharpener;38,256;3
CA-2014-131947;17/9/2014;Joseph Airdo;+974 747731947;JoAirdo@saleswork.com;Consumer;United States;Springfield;Oregon;97477;West;Office Supplies;Riverleaf Stik-Withit Designer Note Cubes;40,24;5
CA-2014-131947;17/9/2014;Joseph Airdo;+974 747731947;JoAirdo@saleswork.com;Consumer;United States;Springfield;Oregon;97477;West;Technology;Plantronics Single Ear Headset;29,925;5
CA-2014-131947;17/9/2014;Joseph Airdo;+974 747731947;JoAirdo@saleswork.com;Consumer;United States;Springfield;Oregon;97477;West;Office Supplies;Xerox 1960;148,704;6
CA-2014-131947;17/9/2014;Joseph Airdo;+974 747731947;JoAirdo@saleswork.com;Consumer;United States;Springfield;Oregon;97477;West;Technology;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack;55,92;10
CA-2016-152520;8/7/2016;Thea Hudgings;+290 290852520;ThHudgings@saleswork.com;Corporate;United States;Providence;Rhode Island;2908;East;Office Supplies;Xerox 213;12,96;2
CA-2016-101791;27/5/2016;Brian Stugart;+606 062301791;BrStugart@saleswork.com;Consumer;United States;Chicago;Illinois;60623;Central;Furniture;36X48 HARDFLOOR CHAIRMAT;25,176;3
CA-2016-101791;27/5/2016;Brian Stugart;+606 062301791;BrStugart@saleswork.com;Consumer;United States;Chicago;Illinois;60623;Central;Furniture;G.E. Halogen Desk Lamp Bulbs;5,584;2
CA-2016-101791;27/5/2016;Brian Stugart;+606 062301791;BrStugart@saleswork.com;Consumer;United States;Chicago;Illinois;60623;Central;Office Supplies;Standard Rollaway File with Lock;1297,368;9
CA-2017-121195;24/12/2017;Neola Schneider;+752 522021195;NeSchneider@saleswork.com;Consumer;United States;Dallas;Texas;75220;Central;Office Supplies;Economy Rollaway Files;264,32;2
CA-2017-163209;3/5/2017;Mike Kennedy;+941 412263209;MiKennedy@saleswork.com;Consumer;United States;San Francisco;California;94122;West;Office Supplies;Xerox 2;25,92;4
CA-2017-163209;3/5/2017;Mike Kennedy;+941 412263209;MiKennedy@saleswork.com;Consumer;United States;San Francisco;California;94122;West;Office Supplies;Newell 350;22,96;7
CA-2014-133354;22/2/2014;Sue Ann Reed;+925 255333354;SuReed@saleswork.com;Consumer;United States;Moreno Valley;California;92553;West;Office Supplies;Xerox 220;19,44;3
US-2015-130491;8/2/2015;Brosina Hoffman;+678 784630491;BrHoffman@saleswork.com;Consumer;United States;Garden City;Kansas;67846;Central;Office Supplies;Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book;9,54;2
US-2015-130491;8/2/2015;Brosina Hoffman;+678 784630491;BrHoffman@saleswork.com;Consumer;United States;Garden City;Kansas;67846;Central;Office Supplies;Advantus Push Pins, Aluminum Head;5,81;1
US-2015-130491;8/2/2015;Brosina Hoffman;+678 784630491;BrHoffman@saleswork.com;Consumer;United States;Garden City;Kansas;67846;Central;Office Supplies;Sanford Colorific Colored Pencils, 12/Box;5,76;2
CA-2015-113740;24/8/2015;Shahid Collister;+100 003513740;ShCollister@saleswork.com;Consumer;United States;New York City;New York;10035;East;Furniture;DAX Value U-Channel Document Frames, Easel Back;14,91;3
CA-2014-148425;30/11/2014;Randy Ferguson;+328 283948425;RaFerguson@saleswork.com;Corporate;United States;Orlando;Florida;32839;South;Office Supplies;Avery Triangle Shaped Sheet Lifters, Black, 2/Pack;6,642;9
CA-2016-144309;10/12/2016;Chris McAfee;+136 360144309;ChMcAfee@saleswork.com;Consumer;United States;Watertown;New York;13601;East;Office Supplies;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";18,54;2
CA-2016-144309;10/12/2016;Chris McAfee;+136 360144309;ChMcAfee@saleswork.com;Consumer;United States;Watertown;New York;13601;East;Office Supplies;Fellowes PB200 Plastic Comb Binding Machine;679,96;5
CA-2017-151225;27/10/2017;Jim Mitchum;+900 003251225;JiMitchum@saleswork.com;Corporate;United States;Los Angeles;California;90032;West;Furniture;Chromcraft Rectangular Conference Tables;189,576;1
CA-2017-151225;27/10/2017;Jim Mitchum;+900 003251225;JiMitchum@saleswork.com;Corporate;United States;Los Angeles;California;90032;West;Technology;Griffin GC17055 Auxiliary Audio Cable;71,96;5
US-2014-144078;25/11/2014;Richard Bierner;+900 000444078;RiBierner@saleswork.com;Consumer;United States;Los Angeles;California;90004;West;Technology;Logitech Mobile Speakerphone P710e - speaker phone;539,92;5
US-2014-144078;25/11/2014;Richard Bierner;+900 000444078;RiBierner@saleswork.com;Consumer;United States;Los Angeles;California;90004;West;Furniture;Hon GuestStacker Chair;725,344;4
US-2014-144078;25/11/2014;Richard Bierner;+900 000444078;RiBierner@saleswork.com;Consumer;United States;Los Angeles;California;90004;West;Office Supplies;Staples in misc. colors;7,44;3
CA-2014-124464;14/7/2014;Shirley Schmidt;+197 971124464;ShSchmidt@saleswork.com;Home Office;United States;Newark;Delaware;19711;East;Office Supplies;Belkin 7 Outlet SurgeMaster II;39,48;1
CA-2015-136805;23/5/2015;Nathan Mautz;+482 823436805;NaMautz@saleswork.com;Home Office;United States;Detroit;Michigan;48234;Central;Office Supplies;Harmony Air Purifier;850,5;5
CA-2015-136805;23/5/2015;Nathan Mautz;+482 823436805;NaMautz@saleswork.com;Home Office;United States;Detroit;Michigan;48234;Central;Furniture;Westinghouse Clip-On Gooseneck Lamps;75,33;9
US-2015-159499;21/11/2015;Eudokia Martin;+850 502359499;EuMartin@saleswork.com;Corporate;United States;Phoenix;Arizona;85023;West;Office Supplies;Fellowes Command Center 5-outlet power strip;325,632;6
US-2015-159499;21/11/2015;Eudokia Martin;+850 502359499;EuMartin@saleswork.com;Corporate;United States;Phoenix;Arizona;85023;West;Technology;Belkin Standard 104 key USB Keyboard;23,344;2
US-2015-159499;21/11/2015;Eudokia Martin;+850 502359499;EuMartin@saleswork.com;Corporate;United States;Phoenix;Arizona;85023;West;Office Supplies;Avery 506;16,52;5
CA-2014-162089;30/3/2014;Mark Packer;+785 852162089;MaPacker@saleswork.com;Home Office;United States;Brownsville;Texas;78521;Central;Office Supplies;Airmail Envelopes;335,72;5
CA-2014-162089;30/3/2014;Mark Packer;+785 852162089;MaPacker@saleswork.com;Home Office;United States;Brownsville;Texas;78521;Central;Technology;Innergie mMini Combo Duo USB Travel Charging Kit;251,944;7
CA-2014-162089;30/3/2014;Mark Packer;+785 852162089;MaPacker@saleswork.com;Home Office;United States;Brownsville;Texas;78521;Central;Furniture;Global Stack Chair without Arms, Black;127,302;7
US-2017-158526;29/12/2017;Katherine Hughes;+402 021458526;KaHughes@saleswork.com;Consumer;United States;Louisville;Kentucky;40214;South;Furniture;DMI Arturo Collection Mission-style Design Wood Chair;1207,84;8
US-2017-158526;29/12/2017;Katherine Hughes;+402 021458526;KaHughes@saleswork.com;Consumer;United States;Louisville;Kentucky;40214;South;Office Supplies;GBC ProClick Spines for 32-Hole Punch;12,53;1
US-2017-158526;29/12/2017;Katherine Hughes;+402 021458526;KaHughes@saleswork.com;Consumer;United States;Louisville;Kentucky;40214;South;Office Supplies;Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop;34,58;1
US-2017-158526;29/12/2017;Katherine Hughes;+402 021458526;KaHughes@saleswork.com;Consumer;United States;Louisville;Kentucky;40214;South;Furniture;Global Leather and Oak Executive Chair, Black;300,98;1
US-2017-158526;29/12/2017;Katherine Hughes;+402 021458526;KaHughes@saleswork.com;Consumer;United States;Louisville;Kentucky;40214;South;Furniture;Harbour Creations Steel Folding Chair;258,75;3
CA-2017-104885;2/3/2017;Dorothy Badders;+197 971104885;DoBadders@saleswork.com;Corporate;United States;Newark;Delaware;19711;East;Office Supplies;Newell 34;59,52;3
CA-2017-104885;2/3/2017;Dorothy Badders;+197 971104885;DoBadders@saleswork.com;Corporate;United States;Newark;Delaware;19711;East;Office Supplies;Staple envelope;57,96;7
CA-2017-104885;2/3/2017;Dorothy Badders;+197 971104885;DoBadders@saleswork.com;Corporate;United States;Newark;Delaware;19711;East;Furniture;Bush Cubix Collection Bookcases, Fully Assembled;441,96;2
CA-2017-104885;2/3/2017;Dorothy Badders;+197 971104885;DoBadders@saleswork.com;Corporate;United States;Newark;Delaware;19711;East;Office Supplies;Easy-staple paper;68,04;6
US-2016-157490;6/10/2016;Laurel Beltran;+810 100157490;LaBeltran@saleswork.com;Home Office;United States;Pueblo;Colorado;81001;West;Technology;Zebra GK420t Direct Thermal/Thermal Transfer Printer;703,71;6
US-2016-157490;6/10/2016;Laurel Beltran;+810 100157490;LaBeltran@saleswork.com;Home Office;United States;Pueblo;Colorado;81001;West;Office Supplies;Recycled Easel Ring Binders;17,904;4
US-2016-157490;6/10/2016;Laurel Beltran;+810 100157490;LaBeltran@saleswork.com;Home Office;United States;Pueblo;Colorado;81001;West;Office Supplies;"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""";11,976;4
US-2016-157490;6/10/2016;Laurel Beltran;+810 100157490;LaBeltran@saleswork.com;Home Office;United States;Pueblo;Colorado;81001;West;Technology;Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack;67,96;5
CA-2015-161452;5/4/2015;Carol Adams;+900 003661452;CaAdams@saleswork.com;Corporate;United States;Los Angeles;California;90036;West;Furniture;GuestStacker Chair with Chrome Finish Legs;892,224;3
US-2014-115196;9/9/2014;Daniel Lacy;+278 783415196;DaLacy@saleswork.com;Consumer;United States;Greenville;North Carolina;27834;South;Technology;3D Systems Cube Printer, 2nd Generation, White;1299,99;2
CA-2016-138968;15/3/2016;Fred Chung;+941 411038968;FrChung@saleswork.com;Corporate;United States;San Francisco;California;94110;West;Office Supplies;Avery Round Ring Poly Binders;4,544;2
CA-2016-138968;15/3/2016;Fred Chung;+941 411038968;FrChung@saleswork.com;Corporate;United States;San Francisco;California;94110;West;Furniture;Global Comet Stacking Arm Chair;1352,032;4
CA-2015-101889;27/12/2015;David Bremer;+433 330201889;DaBremer@saleswork.com;Corporate;United States;Marion;Ohio;43302;East;Furniture;Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer;1548,99;9
CA-2015-101889;27/12/2015;David Bremer;+433 330201889;DaBremer@saleswork.com;Corporate;United States;Marion;Ohio;43302;East;Office Supplies;Staple envelope;19,872;3
CA-2017-110821;7/8/2017;Chloris Kastensmidt;+750 508110821;ChKastensmidt@saleswork.com;Consumer;United States;Dallas;Texas;75081;Central;Technology;Logitech K350 2.4Ghz Wireless Keyboard;119,448;3
CA-2017-110821;7/8/2017;Chloris Kastensmidt;+750 508110821;ChKastensmidt@saleswork.com;Consumer;United States;Dallas;Texas;75081;Central;Office Supplies;Safco Industrial Shelving;118,16;2
CA-2015-121552;22/3/2015;Fred Wasserman;+358 581021552;FrWasserman@saleswork.com;Corporate;United States;Huntsville;Alabama;35810;South;Office Supplies;Newell 316;19,56;4
CA-2015-107685;30/11/2015;John Murray;+891 911507685;JoMurray@saleswork.com;Consumer;United States;Las Vegas;Nevada;89115;West;Furniture;DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size;80,96;4
CA-2015-107685;30/11/2015;John Murray;+891 911507685;JoMurray@saleswork.com;Consumer;United States;Las Vegas;Nevada;89115;West;Office Supplies;Xerox 1997;25,92;4
US-2014-120740;15/4/2014;Paul Stevenson;+900 004920740;PaStevenson@saleswork.com;Home Office;United States;Los Angeles;California;90049;West;Office Supplies;Belkin F9G930V10-GRY 9 Outlet Surge;106,96;2
US-2014-120740;15/4/2014;Paul Stevenson;+900 004920740;PaStevenson@saleswork.com;Home Office;United States;Los Angeles;California;90049;West;Furniture;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";187,76;4
CA-2017-155740;30/7/2017;Tony Chapman;+441 410755740;ToChapman@saleswork.com;Home Office;United States;Lakewood;Ohio;44107;East;Office Supplies;GBC ProClick Punch Binding System;76,776;4
CA-2017-146493;1/6/2017;Cynthia Voltz;+680 802546493;CyVoltz@saleswork.com;Corporate;United States;Fremont;Nebraska;68025;Central;Office Supplies;GBC Standard Recycled Report Covers, Clear Plastic Sheets;53,9;5
CA-2014-105417;7/1/2014;Vivek Sundaresam;+773 734005417;ViSundaresam@saleswork.com;Consumer;United States;Huntsville;Texas;77340;Central;Furniture;"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock";76,728;3
CA-2014-105417;7/1/2014;Vivek Sundaresam;+773 734005417;ViSundaresam@saleswork.com;Consumer;United States;Huntsville;Texas;77340;Central;Office Supplies;"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""";10,43;7
US-2017-141509;29/9/2017;Sonia Cooley;+900 003641509;SoCooley@saleswork.com;Consumer;United States;Los Angeles;California;90036;West;Office Supplies;Newell 334;99,2;5
CA-2017-139493;13/9/2017;Speros Goranitis;+288 880639493;SpGoranitis@saleswork.com;Consumer;United States;Asheville;North Carolina;28806;South;Office Supplies;Fluorescent Highlighters by Dixon;15,92;5
CA-2014-151967;22/10/2014;Nicole Brennan;+711 111151967;NiBrennan@saleswork.com;Corporate;United States;Bossier City;Louisiana;71111;South;Furniture;Tenex Chairmats For Use with Hard Floors;129,92;4
US-2016-140158;4/10/2016;Daniel Raglin;+290 290840158;DaRaglin@saleswork.com;Home Office;United States;Providence;Rhode Island;2908;East;Office Supplies;Ibico Plastic Spiral Binding Combs;30,4;1
US-2016-140158;4/10/2016;Daniel Raglin;+290 290840158;DaRaglin@saleswork.com;Home Office;United States;Providence;Rhode Island;2908;East;Technology;Hewlett Packard LaserJet 3310 Copier;5399,91;9
US-2016-140158;4/10/2016;Daniel Raglin;+290 290840158;DaRaglin@saleswork.com;Home Office;United States;Providence;Rhode Island;2908;East;Office Supplies;Letter Size File;119,1;3
CA-2015-130974;27/11/2015;Matt Abelman;+214 214930974;MaAbelman@saleswork.com;Home Office;United States;Everett;Massachusetts;2149;East;Office Supplies;Xerox 1977;40,08;6
CA-2015-130974;27/11/2015;Matt Abelman;+214 214930974;MaAbelman@saleswork.com;Home Office;United States;Everett;Massachusetts;2149;East;Office Supplies;Xerox 1884;59,94;3
CA-2015-130974;27/11/2015;Matt Abelman;+214 214930974;MaAbelman@saleswork.com;Home Office;United States;Everett;Massachusetts;2149;East;Technology;Logitech G35 7.1-Channel Surround Sound Headset;259,98;2
CA-2015-130974;27/11/2015;Matt Abelman;+214 214930974;MaAbelman@saleswork.com;Home Office;United States;Everett;Massachusetts;2149;East;Furniture;"Rush Hierlooms Collection 1"" Thick Stackable Bookcases";170,98;1
CA-2015-130974;27/11/2015;Matt Abelman;+214 214930974;MaAbelman@saleswork.com;Home Office;United States;Everett;Massachusetts;2149;East;Furniture;"Tensor ""Hersey Kiss"" Styled Floor Lamp";38,97;3
CA-2015-130974;27/11/2015;Matt Abelman;+214 214930974;MaAbelman@saleswork.com;Home Office;United States;Everett;Massachusetts;2149;East;Office Supplies;Xerox 197;154,9;5
CA-2015-130974;27/11/2015;Matt Abelman;+214 214930974;MaAbelman@saleswork.com;Home Office;United States;Everett;Massachusetts;2149;East;Furniture;Hon Non-Folding Utility Tables;446,068;4
CA-2017-133487;6/5/2017;Trudy Schmidt;+917 173033487;TrSchmidt@saleswork.com;Consumer;United States;Rancho Cucamonga;California;91730;West;Office Supplies;Eureka The Boss Cordless Rechargeable Stick Vac;152,94;3
CA-2014-142951;8/10/2014;Jack Garza;+282 820542951;JaGarza@saleswork.com;Consumer;United States;Charlotte;North Carolina;28205;South;Technology;Maxell 74 Minute CDR, 10/Pack;23,472;3
CA-2014-133592;31/12/2014;Katherine Murray;+290 290833592;KaMurray@saleswork.com;Home Office;United States;Providence;Rhode Island;2908;East;Office Supplies;Xerox 1917;195,64;4
CA-2014-133592;31/12/2014;Katherine Murray;+290 290833592;KaMurray@saleswork.com;Home Office;United States;Providence;Rhode Island;2908;East;Office Supplies;Xerox 1970;14,94;3
CA-2014-133592;31/12/2014;Katherine Murray;+290 290833592;KaMurray@saleswork.com;Home Office;United States;Providence;Rhode Island;2908;East;Technology;Plantronics Savi W720 Multi-Device Wireless Headset System;1687,8;4
CA-2014-133592;31/12/2014;Katherine Murray;+290 290833592;KaMurray@saleswork.com;Home Office;United States;Providence;Rhode Island;2908;East;Furniture;Sauder Inglewood Library Bookcases;341,96;2
CA-2014-133592;31/12/2014;Katherine Murray;+290 290833592;KaMurray@saleswork.com;Home Office;United States;Providence;Rhode Island;2908;East;Furniture;Global Fabric Manager's Chair, Dark Gray;605,88;6
CA-2015-120782;28/4/2015;Shirley Daniels;+486 864020782;ShDaniels@saleswork.com;Home Office;United States;Midland;Michigan;48640;Central;Office Supplies;Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection;186,732;1
CA-2015-120782;28/4/2015;Shirley Daniels;+486 864020782;ShDaniels@saleswork.com;Home Office;United States;Midland;Michigan;48640;Central;Office Supplies;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;3812,97;3
CA-2015-116876;14/2/2015;Ted Trevino;+146 460916876;TeTrevino@saleswork.com;Consumer;United States;Rochester;New York;14609;East;Office Supplies;"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""";26,424;9
CA-2015-116876;14/2/2015;Ted Trevino;+146 460916876;TeTrevino@saleswork.com;Consumer;United States;Rochester;New York;14609;East;Technology;Samsung Galaxy S4;625,99;1
CA-2016-169838;25/11/2016;Brenda Bowman;+492 920169838;BrBowman@saleswork.com;Corporate;United States;Jackson;Michigan;49201;Central;Furniture;Chromcraft Round Conference Tables;1568,61;9
CA-2016-169838;25/11/2016;Brenda Bowman;+492 920169838;BrBowman@saleswork.com;Corporate;United States;Jackson;Michigan;49201;Central;Office Supplies;Wilson Jones International Size A4 Ring Binders;17,3;1
CA-2016-169838;25/11/2016;Brenda Bowman;+492 920169838;BrBowman@saleswork.com;Corporate;United States;Jackson;Michigan;49201;Central;Technology;Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive;160;8
